unique_id,cutoff,ds,y,y_hat
T000112,2005-06-30,2005-12-31,109500.0,105914.695
T000112,2005-12-31,2006-01-31,72500.0,82819.75
T000112,2005-12-31,2006-02-28,71400.0,88762.414
T000112,2005-12-31,2006-03-31,76300.0,89444.164
T000112,2005-12-31,2006-04-30,75100.0,80912.28
T000112,2005-12-31,2006-05-31,51400.0,78407.9
T000112,2005-12-31,2006-06-30,54700.0,59401.637
T000112,2006-06-30,2006-07-31,62700.0,63509.266
T000112,2006-06-30,2006-08-31,69800.0,72651.375
T000112,2006-06-30,2006-09-30,78400.0,75221.25
T000112,2006-06-30,2006-10-31,68600.0,70042.95
T000112,2006-06-30,2006-11-30,67200.0,77476.17
T000112,2006-06-30,2006-12-31,116600.0,96173.516
T000112,2006-12-31,2007-01-31,70300.0,90478.62
T000112,2006-12-31,2007-02-28,75900.0,97236.84
T000112,2006-12-31,2007-03-31,83300.0,92732.14
T000112,2006-12-31,2007-04-30,75100.0,86732.5
T000112,2006-12-31,2007-05-31,56100.0,75196.19
T000112,2006-12-31,2007-06-30,59300.0,62940.715
T000113,1997-12-31,1998-01-31,2100.0,1959.2588
T000113,1997-12-31,1998-02-28,1600.0,2240.5032
T000113,1997-12-31,1998-03-31,2100.0,2495.8508
T000113,1997-12-31,1998-04-30,2300.0,2348.2068
T000113,1997-12-31,1998-05-31,1900.0,2234.2542
T000113,1997-12-31,1998-06-30,2100.0,2269.3757
T000113,1998-06-30,1998-07-31,2200.0,2123.428
T000113,1998-06-30,1998-08-31,2200.0,1977.6547
T000113,1998-06-30,1998-09-30,3000.0,2008.9641
T000113,1998-06-30,1998-10-31,3200.0,2513.5596
T000113,1998-06-30,1998-11-30,2600.0,2392.6792
T000113,1998-06-30,1998-12-31,2400.0,2362.4805
T000113,1998-12-31,1999-01-31,1800.0,2558.0188
T000113,1998-12-31,1999-02-28,1800.0,1840.2919
T000113,1998-12-31,1999-03-31,3500.0,2388.6362
T000113,1998-12-31,1999-04-30,2300.0,2535.49
T000113,1998-12-31,1999-05-31,2100.0,2193.469
T000113,1998-12-31,1999-06-30,1800.0,2239.5256
T000113,1999-06-30,1999-07-31,1100.0,2128.0786
T000113,1999-06-30,1999-08-31,2200.0,2039.0436
T000113,1999-06-30,1999-09-30,3200.0,3034.6797
T000113,1999-06-30,1999-10-31,3300.0,3081.4075
T000113,1999-06-30,1999-11-30,2200.0,2758.8403
T000113,1999-06-30,1999-12-31,2600.0,2668.147
T000113,1999-12-31,2000-01-31,2000.0,1998.0361
T000113,1999-12-31,2000-02-29,1800.0,2289.7983
T000113,1999-12-31,2000-03-31,1800.0,3103.269
T000113,1999-12-31,2000-04-30,2200.0,2830.5515
T000113,1999-12-31,2000-05-31,2900.0,2698.9048
T000113,1999-12-31,2000-06-30,2600.0,2103.4531
T000113,2000-06-30,2000-07-31,2500.0,1865.0371
T000113,2000-06-30,2000-08-31,2100.0,2480.4258
T000113,2000-06-30,2000-09-30,2500.0,3437.514
T000113,2000-06-30,2000-10-31,2100.0,3308.1008
T000113,2000-06-30,2000-11-30,4200.0,2868.7415
T000113,2000-06-30,2000-12-31,2200.0,2862.632
T000113,2000-12-31,2001-01-31,1400.0,2229.9116
T000113,2000-12-31,2001-02-28,3100.0,2226.0493
T000113,2000-12-31,2001-03-31,3000.0,2152.488
T000113,2000-12-31,2001-04-30,3800.0,2474.2725
T000113,2000-12-31,2001-05-31,3000.0,2891.5405
T000113,2000-12-31,2001-06-30,1700.0,2698.3472
T000113,2001-06-30,2001-07-31,1600.0,2481.6729
T000113,2001-06-30,2001-08-31,1900.0,2244.6091
T000113,2001-06-30,2001-09-30,2100.0,2418.6155
T000113,2001-06-30,2001-10-31,2600.0,2367.5574
T000113,2001-06-30,2001-11-30,2000.0,3977.016
T000113,2001-06-30,2001-12-31,1800.0,2725.9927
T000113,2001-12-31,2002-01-31,2100.0,1660.1941
T000113,2001-12-31,2002-02-28,2500.0,2737.3066
T000113,2001-12-31,2002-03-31,2500.0,3453.0576
T000113,2001-12-31,2002-04-30,1900.0,3574.7437
T000113,2001-12-31,2002-05-31,2000.0,2930.3208
T000113,2001-12-31,2002-06-30,2000.0,2303.5156
T000113,2002-06-30,2002-07-31,1800.0,1870.6003
T000113,2002-06-30,2002-08-31,2200.0,2006.8265
T000113,2002-06-30,2002-09-30,2200.0,2384.7834
T000113,2002-06-30,2002-10-31,2600.0,2420.2651
T000113,2002-06-30,2002-11-30,2300.0,2200.2463
T000113,2002-06-30,2002-12-31,3300.0,2086.8044
T000113,2002-12-31,2003-01-31,2700.0,2690.161
T000113,2002-12-31,2003-02-28,2500.0,2893.0784
T000113,2002-12-31,2003-03-31,3800.0,2890.1497
T000113,2002-12-31,2003-04-30,2900.0,2615.0676
T000113,2002-12-31,2003-05-31,2200.0,2500.2756
T000113,2002-12-31,2003-06-30,2100.0,2352.5525
T000113,2003-06-30,2003-07-31,2200.0,2260.4785
T000113,2003-06-30,2003-08-31,2100.0,2513.096
T000113,2003-06-30,2003-09-30,3500.0,2703.9062
T000113,2003-06-30,2003-10-31,3500.0,2904.742
T000113,2003-06-30,2003-11-30,3200.0,2868.1978
T000113,2003-06-30,2003-12-31,2800.0,3089.6646
T000113,2003-12-31,2004-01-31,2000.0,2973.8306
T000113,2003-12-31,2004-02-29,2400.0,2747.5308
T000113,2003-12-31,2004-03-31,2500.0,3627.0115
T000113,2003-12-31,2004-04-30,2000.0,3154.275
T000113,2003-12-31,2004-05-31,2100.0,2906.5652
T000113,2003-12-31,2004-06-30,1900.0,2439.2192
T000113,2004-06-30,2004-07-31,1700.0,1880.0157
T000113,2004-06-30,2004-08-31,2500.0,2042.0896
T000113,2004-06-30,2004-09-30,2300.0,3280.2966
T000113,2004-06-30,2004-10-31,2400.0,3192.7122
T000113,2004-06-30,2004-11-30,1900.0,2870.5022
T000113,2004-06-30,2004-12-31,2000.0,2746.4336
T000113,2004-12-31,2005-01-31,1500.0,2017.5254
T000113,2004-12-31,2005-02-28,1900.0,2351.6528
T000113,2004-12-31,2005-03-31,2000.0,2371.1694
T000113,2004-12-31,2005-04-30,2300.0,2277.5623
T000113,2004-12-31,2005-05-31,1300.0,2170.9397
T000113,2004-12-31,2005-06-30,1300.0,2003.989
T000113,2005-06-30,2005-07-31,1200.0,1564.7186
T000113,2005-06-30,2005-08-31,1500.0,2238.575
T000113,2005-06-30,2005-09-30,1600.0,2214.225
T000113,2005-06-30,2005-10-31,1900.0,2134.7769
T000113,2005-06-30,2005-11-30,2100.0,1974.8622
T000113,2005-06-30,2005-12-31,1800.0,1797.6378
T000113,2005-12-31,2006-01-31,1200.0,1948.0513
T000113,2005-12-31,2006-02-28,1600.0,2028.2959
T000113,2005-12-31,2006-03-31,1800.0,2191.733
T000113,2005-12-31,2006-04-30,1600.0,2251.5127
T000113,2005-12-31,2006-05-31,1800.0,1856.2383
T000113,2005-12-31,2006-06-30,1800.0,1429.3848
T000113,2006-06-30,2006-07-31,1900.0,1654.5139
T000113,2006-06-30,2006-08-31,2200.0,1867.3717
T000113,2006-06-30,2006-09-30,2200.0,1967.1437
T000113,2006-06-30,2006-10-31,2200.0,2047.4586
T000113,2006-06-30,2006-11-30,2300.0,2110.2693
T000113,2006-06-30,2006-12-31,2100.0,1983.5433
T000113,2006-12-31,2007-01-31,1700.0,1856.4266
T000113,2006-12-31,2007-02-28,1900.0,2091.8171
T000113,2006-12-31,2007-03-31,2400.0,2122.5647
T000113,2006-12-31,2007-04-30,1800.0,2116.9688
T000113,2006-12-31,2007-05-31,1900.0,2130.0735
T000113,2006-12-31,2007-06-30,1900.0,2086.7822
T000114,1997-12-31,1998-01-31,3300.0,3613.548
T000114,1997-12-31,1998-02-28,3200.0,3715.5942
T000114,1997-12-31,1998-03-31,3200.0,3742.0498
T000114,1997-12-31,1998-04-30,3200.0,3477.0278
T000114,1997-12-31,1998-05-31,2700.0,3670.8416
T000114,1997-12-31,1998-06-30,3700.0,3773.8574
T000114,1998-06-30,1998-07-31,3400.0,3535.9343
T000114,1998-06-30,1998-08-31,3500.0,3822.5452
T000114,1998-06-30,1998-09-30,3400.0,4022.6628
T000114,1998-06-30,1998-10-31,2800.0,3805.9856
T000114,1998-06-30,1998-11-30,3800.0,3617.1584
T000114,1998-06-30,1998-12-31,3500.0,3725.7412
T000114,1998-12-31,1999-01-31,2800.0,3421.8472
T000114,1998-12-31,1999-02-28,1800.0,3437.0122
T000114,1998-12-31,1999-03-31,2900.0,3534.925
T000114,1998-12-31,1999-04-30,3800.0,3351.5168
T000114,1998-12-31,1999-05-31,2600.0,3330.8628
T000114,1998-12-31,1999-06-30,4400.0,3667.7937
T000114,1999-06-30,1999-07-31,3100.0,3972.3416
T000114,1999-06-30,1999-08-31,3200.0,3862.4312
T000114,1999-06-30,1999-09-30,5300.0,4268.571
T000114,1999-06-30,1999-10-31,3500.0,3692.8564
T000114,1999-06-30,1999-11-30,4500.0,4232.058
T000114,1999-06-30,1999-12-31,3200.0,3838.8904
T000114,1999-12-31,2000-01-31,3500.0,2821.713
T000114,1999-12-31,2000-02-29,2500.0,1830.2502
T000114,1999-12-31,2000-03-31,4000.0,3146.2698
T000114,1999-12-31,2000-04-30,3100.0,3772.2788
T000114,1999-12-31,2000-05-31,4100.0,3492.105
T000114,1999-12-31,2000-06-30,3700.0,4071.6047
T000114,2000-06-30,2000-07-31,4000.0,3348.1392
T000114,2000-06-30,2000-08-31,1700.0,3728.0095
T000114,2000-06-30,2000-09-30,2700.0,4815.2515
T000114,2000-06-30,2000-10-31,2600.0,4213.682
T000114,2000-06-30,2000-11-30,3900.0,4318.323
T000114,2000-06-30,2000-12-31,2700.0,3896.3428
T000114,2000-12-31,2001-01-31,3800.0,2969.5918
T000114,2000-12-31,2001-02-28,2800.0,2778.1404
T000114,2000-12-31,2001-03-31,2400.0,3271.2166
T000114,2000-12-31,2001-04-30,3100.0,3248.3723
T000114,2000-12-31,2001-05-31,2600.0,3362.149
T000114,2000-12-31,2001-06-30,3900.0,3266.1123
T000114,2001-06-30,2001-07-31,2800.0,3563.142
T000114,2001-06-30,2001-08-31,2700.0,2706.5425
T000114,2001-06-30,2001-09-30,2900.0,3248.4543
T000114,2001-06-30,2001-10-31,2300.0,3328.203
T000114,2001-06-30,2001-11-30,2100.0,3753.2007
T000114,2001-06-30,2001-12-31,2100.0,3509.986
T000114,2001-12-31,2002-01-31,2600.0,2547.3506
T000114,2001-12-31,2002-02-28,3000.0,2132.2937
T000114,2001-12-31,2002-03-31,2600.0,2273.8154
T000114,2001-12-31,2002-04-30,2600.0,2142.7817
T000114,2001-12-31,2002-05-31,2500.0,2210.1128
T000114,2001-12-31,2002-06-30,2500.0,3062.8984
T000114,2002-06-30,2002-07-31,3300.0,2587.3381
T000114,2002-06-30,2002-08-31,3000.0,2549.886
T000114,2002-06-30,2002-09-30,2500.0,2624.9817
T000114,2002-06-30,2002-10-31,3600.0,2403.971
T000114,2002-06-30,2002-11-30,2400.0,2003.8867
T000114,2002-06-30,2002-12-31,2800.0,2100.6985
T000114,2002-12-31,2003-01-31,2500.0,3004.0098
T000114,2002-12-31,2003-02-28,2500.0,3058.5007
T000114,2002-12-31,2003-03-31,3100.0,2744.1528
T000114,2002-12-31,2003-04-30,2600.0,2928.3
T000114,2002-12-31,2003-05-31,2600.0,2621.374
T000114,2002-12-31,2003-06-30,3500.0,2855.5696
T000114,2003-06-30,2003-07-31,2600.0,3499.5034
T000114,2003-06-30,2003-08-31,3200.0,3286.0288
T000114,2003-06-30,2003-09-30,3200.0,3337.2832
T000114,2003-06-30,2003-10-31,2900.0,3252.499
T000114,2003-06-30,2003-11-30,3200.0,2959.587
T000114,2003-06-30,2003-12-31,3000.0,3186.477
T000114,2003-12-31,2004-01-31,2800.0,2894.8184
T000114,2003-12-31,2004-02-29,2200.0,3053.6125
T000114,2003-12-31,2004-03-31,2700.0,3248.4885
T000114,2003-12-31,2004-04-30,3300.0,3084.0474
T000114,2003-12-31,2004-05-31,2500.0,3114.4778
T000114,2003-12-31,2004-06-30,3500.0,3406.5513
T000114,2004-06-30,2004-07-31,3400.0,3359.022
T000114,2004-06-30,2004-08-31,2900.0,3552.4998
T000114,2004-06-30,2004-09-30,4100.0,3625.7927
T000114,2004-06-30,2004-10-31,2900.0,3536.5217
T000114,2004-06-30,2004-11-30,3000.0,3527.305
T000114,2004-06-30,2004-12-31,2900.0,3474.1956
T000114,2004-12-31,2005-01-31,2900.0,2914.8457
T000114,2004-12-31,2005-02-28,2900.0,2519.0881
T000114,2004-12-31,2005-03-31,3300.0,3041.14
T000114,2004-12-31,2005-04-30,4000.0,3219.0078
T000114,2004-12-31,2005-05-31,3300.0,2993.4482
T000114,2004-12-31,2005-06-30,3300.0,3400.2314
T000114,2005-06-30,2005-07-31,4000.0,3358.1436
T000114,2005-06-30,2005-08-31,3700.0,3310.0596
T000114,2005-06-30,2005-09-30,3900.0,3640.9417
T000114,2005-06-30,2005-10-31,3700.0,3339.8784
T000114,2005-06-30,2005-11-30,3700.0,3258.3486
T000114,2005-06-30,2005-12-31,3200.0,3169.7683
T000114,2005-12-31,2006-01-31,3000.0,3275.978
T000114,2005-12-31,2006-02-28,2700.0,3169.774
T000114,2005-12-31,2006-03-31,3400.0,3612.5098
T000114,2005-12-31,2006-04-30,4200.0,3887.9702
T000114,2005-12-31,2006-05-31,3600.0,3590.538
T000114,2005-12-31,2006-06-30,4100.0,3563.9834
T000114,2006-06-30,2006-07-31,4500.0,4083.9438
T000114,2006-06-30,2006-08-31,3500.0,4052.4692
T000114,2006-06-30,2006-09-30,4600.0,4044.5615
T000114,2006-06-30,2006-10-31,4300.0,4010.3594
T000114,2006-06-30,2006-11-30,4000.0,4017.6208
T000114,2006-06-30,2006-12-31,3700.0,3705.8462
T000114,2006-12-31,2007-01-31,3300.0,3666.4355
T000114,2006-12-31,2007-02-28,3100.0,3303.4478
T000114,2006-12-31,2007-03-31,3400.0,3937.1602
T000114,2006-12-31,2007-04-30,4600.0,4406.952
T000114,2006-12-31,2007-05-31,3800.0,4071.681
T000114,2006-12-31,2007-06-30,4400.0,4205.1367
T000115,1997-12-31,1998-01-31,300.0,837.0839
T000115,1997-12-31,1998-02-28,300.0,699.8502
T000115,1997-12-31,1998-03-31,300.0,836.50104
T000115,1997-12-31,1998-04-30,200.0,582.19824
T000115,1997-12-31,1998-05-31,800.0,643.18536
T000115,1997-12-31,1998-06-30,900.0,815.24756
T000115,1998-06-30,1998-07-31,1100.0,698.5899
T000115,1998-06-30,1998-08-31,600.0,472.93228
T000115,1998-06-30,1998-09-30,500.0,488.57852
T000115,1998-06-30,1998-10-31,400.0,354.93658
T000115,1998-06-30,1998-11-30,800.0,408.101
T000115,1998-06-30,1998-12-31,1500.0,1657.245
T000115,1998-12-31,1999-01-31,400.0,1041.5891
T000115,1998-12-31,1999-02-28,200.0,864.4672
T000115,1998-12-31,1999-03-31,700.0,1104.963
T000115,1998-12-31,1999-04-30,700.0,933.28894
T000115,1998-12-31,1999-05-31,700.0,1146.3218
T000115,1998-12-31,1999-06-30,600.0,1169.2935
T000115,1999-06-30,1999-07-31,900.0,839.1034
T000115,1999-06-30,1999-08-31,200.0,541.9496
T000115,1999-06-30,1999-09-30,900.0,457.86218
T000115,1999-06-30,1999-10-31,900.0,380.14212
T000115,1999-06-30,1999-11-30,200.0,653.72394
T000115,1999-06-30,1999-12-31,1700.0,1380.1565
T000115,1999-12-31,2000-01-31,500.0,999.03973
T000115,1999-12-31,2000-02-29,300.0,718.52795
T000115,1999-12-31,2000-03-31,700.0,972.068
T000115,1999-12-31,2000-04-30,600.0,1033.4314
T000115,1999-12-31,2000-05-31,900.0,887.01196
T000115,1999-12-31,2000-06-30,700.0,812.37366
T000115,2000-06-30,2000-07-31,1000.0,715.5477
T000115,2000-06-30,2000-08-31,900.0,452.35635
T000115,2000-06-30,2000-09-30,400.0,751.94794
T000115,2000-06-30,2000-10-31,400.0,835.50134
T000115,2000-06-30,2000-11-30,400.0,724.0796
T000115,2000-06-30,2000-12-31,2000.0,1887.3553
T000115,2000-12-31,2001-01-31,1200.0,1148.0837
T000115,2000-12-31,2001-02-28,700.0,842.13525
T000115,2000-12-31,2001-03-31,700.0,1171.8943
T000115,2000-12-31,2001-04-30,700.0,980.10254
T000115,2000-12-31,2001-05-31,700.0,1167.5347
T000115,2000-12-31,2001-06-30,700.0,884.43567
T000115,2001-06-30,2001-07-31,1000.0,946.41125
T000115,2001-06-30,2001-08-31,400.0,660.8716
T000115,2001-06-30,2001-09-30,800.0,548.7209
T000115,2001-06-30,2001-10-31,800.0,421.2176
T000115,2001-06-30,2001-11-30,200.0,497.95953
T000115,2001-06-30,2001-12-31,1000.0,2475.1086
T000115,2001-12-31,2002-01-31,200.0,1094.9312
T000115,2001-12-31,2002-02-28,600.0,995.986
T000115,2001-12-31,2002-03-31,600.0,952.3828
T000115,2001-12-31,2002-04-30,700.0,819.9485
T000115,2001-12-31,2002-05-31,200.0,773.1074
T000115,2001-12-31,2002-06-30,1000.0,1050.884
T000115,2002-06-30,2002-07-31,600.0,937.83746
T000115,2002-06-30,2002-08-31,600.0,747.7418
T000115,2002-06-30,2002-09-30,500.0,978.7412
T000115,2002-06-30,2002-10-31,400.0,730.011
T000115,2002-06-30,2002-11-30,800.0,485.17682
T000115,2002-06-30,2002-12-31,1800.0,1082.9412
T000115,2002-12-31,2003-01-31,700.0,1185.762
T000115,2002-12-31,2003-02-28,600.0,1170.0516
T000115,2002-12-31,2003-03-31,200.0,1190.8225
T000115,2002-12-31,2003-04-30,800.0,1140.9695
T000115,2002-12-31,2003-05-31,900.0,1009.18353
T000115,2002-12-31,2003-06-30,1000.0,1109.9976
T000115,2003-06-30,2003-07-31,900.0,825.37787
T000115,2003-06-30,2003-08-31,1000.0,547.49335
T000115,2003-06-30,2003-09-30,900.0,411.2389
T000115,2003-06-30,2003-10-31,400.0,490.07837
T000115,2003-06-30,2003-11-30,1000.0,782.2781
T000115,2003-06-30,2003-12-31,2100.0,1908.3394
T000115,2003-12-31,2004-01-31,1000.0,1484.658
T000115,2003-12-31,2004-02-29,400.0,1216.6423
T000115,2003-12-31,2004-03-31,700.0,1325.5298
T000115,2003-12-31,2004-04-30,800.0,1224.6388
T000115,2003-12-31,2004-05-31,800.0,1329.7422
T000115,2003-12-31,2004-06-30,700.0,1447.6123
T000115,2004-06-30,2004-07-31,800.0,1098.0079
T000115,2004-06-30,2004-08-31,900.0,918.1251
T000115,2004-06-30,2004-09-30,800.0,795.8517
T000115,2004-06-30,2004-10-31,700.0,589.198
T000115,2004-06-30,2004-11-30,1300.0,1003.3929
T000115,2004-06-30,2004-12-31,2200.0,2330.6812
T000115,2004-12-31,2005-01-31,1100.0,1550.1641
T000115,2004-12-31,2005-02-28,600.0,1328.3188
T000115,2004-12-31,2005-03-31,500.0,1371.574
T000115,2004-12-31,2005-04-30,600.0,1284.6014
T000115,2004-12-31,2005-05-31,900.0,1374.3713
T000115,2004-12-31,2005-06-30,1200.0,1079.6407
T000115,2005-06-30,2005-07-31,1500.0,1020.3763
T000115,2005-06-30,2005-08-31,1900.0,818.3654
T000115,2005-06-30,2005-09-30,1200.0,913.2139
T000115,2005-06-30,2005-10-31,1100.0,765.37695
T000115,2005-06-30,2005-11-30,1000.0,1241.4695
T000115,2005-06-30,2005-12-31,2600.0,2307.7178
T000115,2005-12-31,2006-01-31,1400.0,1897.7009
T000115,2005-12-31,2006-02-28,900.0,1790.5555
T000115,2005-12-31,2006-03-31,1300.0,1759.1118
T000115,2005-12-31,2006-04-30,1300.0,1379.1675
T000115,2005-12-31,2006-05-31,1800.0,1363.9662
T000115,2005-12-31,2006-06-30,2000.0,1903.7101
T000115,2006-06-30,2006-07-31,1600.0,1808.8256
T000115,2006-06-30,2006-08-31,1400.0,1755.4736
T000115,2006-06-30,2006-09-30,1700.0,1457.3413
T000115,2006-06-30,2006-10-31,1300.0,883.6261
T000115,2006-06-30,2006-11-30,1600.0,1149.9434
T000115,2006-06-30,2006-12-31,3900.0,2475.0015
T000115,2006-12-31,2007-01-31,1300.0,2476.1714
T000115,2006-12-31,2007-02-28,1100.0,1867.1674
T000115,2006-12-31,2007-03-31,1400.0,2748.3374
T000115,2006-12-31,2007-04-30,1200.0,2317.6775
T000115,2006-12-31,2007-05-31,1600.0,2791.3765
T000115,2006-12-31,2007-06-30,1800.0,2278.2964
T000116,1997-12-31,1998-01-31,200.0,319.61707
T000116,1997-12-31,1998-02-28,100.0,273.8681
T000116,1997-12-31,1998-03-31,200.0,402.6698
T000116,1997-12-31,1998-04-30,400.0,381.71225
T000116,1997-12-31,1998-05-31,100.0,334.1552
T000116,1997-12-31,1998-06-30,500.0,323.54816
T000116,1998-06-30,1998-07-31,100.0,384.1189
T000116,1998-06-30,1998-08-31,200.0,52.02942
T000116,1998-06-30,1998-09-30,500.0,410.91028
T000116,1998-06-30,1998-10-31,200.0,468.34958
T000116,1998-06-30,1998-11-30,500.0,415.94116
T000116,1998-06-30,1998-12-31,700.0,511.57767
T000116,1998-12-31,1999-01-31,300.0,566.0003
T000116,1998-12-31,1999-02-28,300.0,436.4691
T000116,1998-12-31,1999-03-31,100.0,516.4088
T000116,1998-12-31,1999-04-30,300.0,570.30414
T000116,1998-12-31,1999-05-31,200.0,512.93286
T000116,1998-12-31,1999-06-30,400.0,506.46838
T000116,1999-06-30,1999-07-31,600.0,269.25354
T000116,1999-06-30,1999-08-31,300.0,440.67715
T000116,1999-06-30,1999-09-30,600.0,516.76465
T000116,1999-06-30,1999-10-31,300.0,427.46655
T000116,1999-06-30,1999-11-30,1000.0,553.0193
T000116,1999-06-30,1999-12-31,1000.0,668.00714
T000116,1999-12-31,2000-01-31,300.0,991.29425
T000116,1999-12-31,2000-02-29,200.0,804.04016
T000116,1999-12-31,2000-03-31,200.0,792.719
T000116,1999-12-31,2000-04-30,300.0,815.60095
T000116,1999-12-31,2000-05-31,300.0,775.35095
T000116,1999-12-31,2000-06-30,400.0,746.7705
T000116,2000-06-30,2000-07-31,200.0,403.53543
T000116,2000-06-30,2000-08-31,800.0,343.47552
T000116,2000-06-30,2000-09-30,500.0,431.38174
T000116,2000-06-30,2000-10-31,200.0,313.18298
T000116,2000-06-30,2000-11-30,800.0,648.18964
T000116,2000-06-30,2000-12-31,1100.0,763.0786
T000116,2000-12-31,2001-01-31,500.0,1123.254
T000116,2000-12-31,2001-02-28,300.0,893.2783
T000116,2000-12-31,2001-03-31,300.0,851.1801
T000116,2000-12-31,2001-04-30,800.0,843.5094
T000116,2000-12-31,2001-05-31,100.0,831.88135
T000116,2000-12-31,2001-06-30,900.0,753.6444
T000116,2001-06-30,2001-07-31,300.0,746.61475
T000116,2001-06-30,2001-08-31,400.0,772.37024
T000116,2001-06-30,2001-09-30,200.0,677.7066
T000116,2001-06-30,2001-10-31,600.0,434.63248
T000116,2001-06-30,2001-11-30,500.0,856.1375
T000116,2001-06-30,2001-12-31,600.0,1130.9663
T000116,2001-12-31,2002-01-31,500.0,553.3581
T000116,2001-12-31,2002-02-28,100.0,315.38663
T000116,2001-12-31,2002-03-31,200.0,366.09396
T000116,2001-12-31,2002-04-30,200.0,532.624
T000116,2001-12-31,2002-05-31,400.0,310.86847
T000116,2001-12-31,2002-06-30,600.0,985.8661
T000116,2002-06-30,2002-07-31,300.0,534.6259
T000116,2002-06-30,2002-08-31,400.0,439.73886
T000116,2002-06-30,2002-09-30,200.0,479.31943
T000116,2002-06-30,2002-10-31,200.0,581.83875
T000116,2002-06-30,2002-11-30,600.0,596.7001
T000116,2002-06-30,2002-12-31,800.0,705.60767
T000116,2002-12-31,2003-01-31,400.0,646.75214
T000116,2002-12-31,2003-02-28,300.0,446.02246
T000116,2002-12-31,2003-03-31,400.0,473.69504
T000116,2002-12-31,2003-04-30,400.0,472.49518
T000116,2002-12-31,2003-05-31,200.0,571.03204
T000116,2002-12-31,2003-06-30,900.0,787.282
T000116,2003-06-30,2003-07-31,900.0,601.35657
T000116,2003-06-30,2003-08-31,600.0,481.87592
T000116,2003-06-30,2003-09-30,1000.0,536.87
T000116,2003-06-30,2003-10-31,600.0,379.71558
T000116,2003-06-30,2003-11-30,500.0,725.7092
T000116,2003-06-30,2003-12-31,1500.0,831.72266
T000116,2003-12-31,2004-01-31,600.0,1161.5543
T000116,2003-12-31,2004-02-29,300.0,1154.5862
T000116,2003-12-31,2004-03-31,200.0,1151.708
T000116,2003-12-31,2004-04-30,500.0,1052.5596
T000116,2003-12-31,2004-05-31,1000.0,983.93713
T000116,2003-12-31,2004-06-30,700.0,1104.4801
T000116,2004-06-30,2004-07-31,600.0,779.9374
T000116,2004-06-30,2004-08-31,500.0,647.2428
T000116,2004-06-30,2004-09-30,800.0,761.345
T000116,2004-06-30,2004-10-31,600.0,613.9975
T000116,2004-06-30,2004-11-30,600.0,606.8972
T000116,2004-06-30,2004-12-31,1400.0,1614.1716
T000116,2004-12-31,2005-01-31,300.0,940.5514
T000116,2004-12-31,2005-02-28,200.0,527.689
T000116,2004-12-31,2005-03-31,300.0,839.80817
T000116,2004-12-31,2005-04-30,400.0,862.592
T000116,2004-12-31,2005-05-31,700.0,1143.7772
T000116,2004-12-31,2005-06-30,600.0,1041.9995
T000116,2005-06-30,2005-07-31,700.0,593.8468
T000116,2005-06-30,2005-08-31,500.0,521.7217
T000116,2005-06-30,2005-09-30,300.0,688.0483
T000116,2005-06-30,2005-10-31,600.0,597.22125
T000116,2005-06-30,2005-11-30,800.0,675.4416
T000116,2005-06-30,2005-12-31,2000.0,1388.9529
T000116,2005-12-31,2006-01-31,300.0,1224.4222
T000116,2005-12-31,2006-02-28,600.0,699.9679
T000116,2005-12-31,2006-03-31,500.0,940.58887
T000116,2005-12-31,2006-04-30,700.0,883.87085
T000116,2005-12-31,2006-05-31,700.0,721.65356
T000116,2005-12-31,2006-06-30,1400.0,829.64954
T000116,2006-06-30,2006-07-31,900.0,1079.5737
T000116,2006-06-30,2006-08-31,1100.0,660.0093
T000116,2006-06-30,2006-09-30,1100.0,735.1604
T000116,2006-06-30,2006-10-31,700.0,772.8568
T000116,2006-06-30,2006-11-30,600.0,1018.51794
T000116,2006-06-30,2006-12-31,1600.0,2200.0913
T000116,2006-12-31,2007-01-31,700.0,992.1177
T000116,2006-12-31,2007-02-28,500.0,1078.7886
T000116,2006-12-31,2007-03-31,500.0,1214.8962
T000116,2006-12-31,2007-04-30,700.0,1139.293
T000116,2006-12-31,2007-05-31,700.0,1207.225
T000116,2006-12-31,2007-06-30,900.0,1615.5543
T000117,1997-12-31,1998-01-31,2500.0,1836.7948
T000117,1997-12-31,1998-02-28,1200.0,911.6918
T000117,1997-12-31,1998-03-31,2300.0,1847.8022
T000117,1997-12-31,1998-04-30,1900.0,2230.7559
T000117,1997-12-31,1998-05-31,2500.0,2216.757
T000117,1997-12-31,1998-06-30,2000.0,2692.2349
T000117,1998-06-30,1998-07-31,2600.0,2112.8079
T000117,1998-06-30,1998-08-31,3500.0,2220.4482
T000117,1998-06-30,1998-09-30,3500.0,2432.551
T000117,1998-06-30,1998-10-31,2700.0,2351.653
T000117,1998-06-30,1998-11-30,4000.0,2227.663
T000117,1998-06-30,1998-12-31,3600.0,2197.1458
T000117,1998-12-31,1999-01-31,2400.0,3713.4785
T000117,1998-12-31,1999-02-28,1300.0,2832.7515
T000117,1998-12-31,1999-03-31,2000.0,3718.1824
T000117,1998-12-31,1999-04-30,2500.0,3417.1965
T000117,1998-12-31,1999-05-31,2000.0,3275.3306
T000117,1998-12-31,1999-06-30,2300.0,3159.6743
T000117,1999-06-30,1999-07-31,3100.0,2625.6187
T000117,1999-06-30,1999-08-31,3300.0,3252.561
T000117,1999-06-30,1999-09-30,4000.0,3147.676
