unique_id,cutoff,ds,y,y_hat
T000122,1998-12-31,1999-09-30,9553.0,8045.835
T000122,1998-12-31,1999-12-31,8807.0,8731.46
T000122,1999-12-31,2000-03-31,9228.0,8507.379
T000122,1999-12-31,2000-06-30,9635.0,8795.801
T000122,1999-12-31,2000-09-30,8891.0,9300.257
T000122,1999-12-31,2000-12-31,12321.0,9535.306
T000122,2000-12-31,2001-03-31,10844.0,11727.633
T000122,2000-12-31,2001-06-30,9767.0,11759.912
T000122,2000-12-31,2001-09-30,8742.0,11037.375
T000122,2000-12-31,2001-12-31,8403.0,11977.582
T000122,2001-12-31,2002-03-31,8260.0,7916.056
T000122,2001-12-31,2002-06-30,8795.0,8181.2056
T000122,2001-12-31,2002-09-30,7338.0,9347.354
T000122,2001-12-31,2002-12-31,8332.0,10563.48
T000122,2002-12-31,2003-03-31,8846.0,8455.953
T000122,2002-12-31,2003-06-30,7307.0,8333.388
T000122,2002-12-31,2003-09-30,9835.0,8150.177
T000122,2002-12-31,2003-12-31,8010.0,8847.828
T000122,2003-12-31,2004-03-31,10022.0,8624.422
T000122,2003-12-31,2004-06-30,9628.0,8252.412
T000122,2003-12-31,2004-09-30,9782.0,9323.06
T000122,2003-12-31,2004-12-31,9930.0,9105.539
T000122,2004-12-31,2005-03-31,10063.0,10505.973
T000122,2004-12-31,2005-06-30,11610.0,9961.536
T000122,2004-12-31,2005-09-30,13565.0,10651.883
T000122,2004-12-31,2005-12-31,11688.0,10653.751
T000122,2005-12-31,2006-03-31,12865.0,11623.696
T000122,2005-12-31,2006-06-30,13499.0,11899.397
T000122,2005-12-31,2006-09-30,16127.0,12612.601
T000122,2005-12-31,2006-12-31,14069.0,12458.061
T000123,1991-12-31,1992-03-31,1180.0,1677.9744
T000123,1991-12-31,1992-06-30,1436.0,1697.6006
T000123,1991-12-31,1992-09-30,1622.0,1459.9601
T000123,1991-12-31,1992-12-31,1347.0,1721.3934
T000123,1992-12-31,1993-03-31,1175.0,1218.0504
T000123,1992-12-31,1993-06-30,1834.0,1331.1302
T000123,1992-12-31,1993-09-30,1810.0,1489.271
T000123,1992-12-31,1993-12-31,2268.0,1604.3475
T000123,1993-12-31,1994-03-31,1735.0,2029.0082
T000123,1993-12-31,1994-06-30,2198.0,2172.5813
T000123,1993-12-31,1994-09-30,3135.0,1988.8759
T000123,1993-12-31,1994-12-31,2326.0,2116.9873
T000123,1994-12-31,1995-03-31,2626.0,2195.1882
T000123,1994-12-31,1995-06-30,3015.0,2331.1746
T000123,1994-12-31,1995-09-30,3296.0,2598.794
T000123,1994-12-31,1995-12-31,3043.0,2549.2756
T000123,1995-12-31,1996-03-31,2560.0,3092.9563
T000123,1995-12-31,1996-06-30,2927.0,3234.8655
T000123,1995-12-31,1996-09-30,2870.0,3299.2344
T000123,1995-12-31,1996-12-31,3324.0,3149.2744
T000123,1996-12-31,1997-03-31,2694.0,3138.509
T000123,1996-12-31,1997-06-30,3904.0,3426.3997
T000123,1996-12-31,1997-09-30,3640.0,3252.7349
T000123,1996-12-31,1997-12-31,2986.0,3348.0344
T000123,1997-12-31,1998-03-31,2095.0,2788.2993
T000123,1997-12-31,1998-06-30,2670.0,3292.189
T000123,1997-12-31,1998-09-30,2530.0,3277.0051
T000123,1997-12-31,1998-12-31,3569.0,3429.9414
T000123,1998-12-31,1999-03-31,2857.0,3396.7405
T000123,1998-12-31,1999-06-30,3102.0,3593.2976
T000123,1998-12-31,1999-09-30,4088.0,3055.8376
T000123,1998-12-31,1999-12-31,2471.0,3241.7422
T000123,1999-12-31,2000-03-31,3446.0,2645.3887
T000123,1999-12-31,2000-06-30,3440.0,2736.6714
T000123,1999-12-31,2000-09-30,3646.0,3356.61
T000123,1999-12-31,2000-12-31,3340.0,3202.2036
T000123,2000-12-31,2001-03-31,2939.0,3783.794
T000123,2000-12-31,2001-06-30,4286.0,3696.913
T000123,2000-12-31,2001-09-30,3129.0,3784.5923
T000123,2000-12-31,2001-12-31,3058.0,3602.5955
T000123,2001-12-31,2002-03-31,2628.0,2836.167
T000123,2001-12-31,2002-06-30,4408.0,3412.668
T000123,2001-12-31,2002-09-30,3942.0,3166.9507
T000123,2001-12-31,2002-12-31,3270.0,3442.2244
T000123,2002-12-31,2003-03-31,2568.0,3232.1755
T000123,2002-12-31,2003-06-30,3132.0,3795.352
T000123,2002-12-31,2003-09-30,4452.0,3636.6528
T000123,2002-12-31,2003-12-31,3321.0,3577.9045
T000123,2003-12-31,2004-03-31,3560.0,3455.6895
T000123,2003-12-31,2004-06-30,3845.0,3678.9316
T000123,2003-12-31,2004-09-30,3693.0,3898.6624
T000123,2003-12-31,2004-12-31,3569.0,3714.8406
T000123,2004-12-31,2005-03-31,3920.0,3723.8855
T000123,2004-12-31,2005-06-30,4501.0,4032.4768
T000123,2004-12-31,2005-09-30,4345.0,4094.0928
T000123,2004-12-31,2005-12-31,3555.0,3885.472
T000123,2005-12-31,2006-03-31,4026.0,3734.1003
T000123,2005-12-31,2006-06-30,4199.0,3979.586
T000123,2005-12-31,2006-09-30,5201.0,4036.2483
T000123,2005-12-31,2006-12-31,3949.0,4031.7568
T000124,1991-12-31,1992-03-31,1053.0,1210.9047
T000124,1991-12-31,1992-06-30,1071.0,1175.8064
T000124,1991-12-31,1992-09-30,1099.0,1153.4636
T000124,1991-12-31,1992-12-31,1423.0,1242.6492
T000124,1992-12-31,1993-03-31,873.0,1267.9691
T000124,1992-12-31,1993-06-30,1590.0,1317.1384
T000124,1992-12-31,1993-09-30,1563.0,1268.9895
T000124,1992-12-31,1993-12-31,2087.0,1413.4961
T000124,1993-12-31,1994-03-31,2009.0,1744.7429
T000124,1993-12-31,1994-06-30,2681.0,1877.0146
T000124,1993-12-31,1994-09-30,2247.0,1685.324
T000124,1993-12-31,1994-12-31,2244.0,1955.2773
T000124,1994-12-31,1995-03-31,2348.0,2097.8225
T000124,1994-12-31,1995-06-30,2468.0,2418.1304
T000124,1994-12-31,1995-09-30,3405.0,2249.4246
T000124,1994-12-31,1995-12-31,3393.0,2470.5232
T000124,1995-12-31,1996-03-31,2558.0,3221.194
T000124,1995-12-31,1996-06-30,3577.0,3181.5095
T000124,1995-12-31,1996-09-30,3345.0,3264.346
T000124,1995-12-31,1996-12-31,3589.0,3354.1497
T000124,1996-12-31,1997-03-31,2622.0,3160.6812
T000124,1996-12-31,1997-06-30,4356.0,3689.7666
T000124,1996-12-31,1997-09-30,3019.0,3550.5337
T000124,1996-12-31,1997-12-31,3095.0,3727.5576
T000124,1997-12-31,1998-03-31,1460.0,2749.8442
T000124,1997-12-31,1998-06-30,2565.0,3549.8079
T000124,1997-12-31,1998-09-30,2068.0,3243.9102
T000124,1997-12-31,1998-12-31,2580.0,3520.0957
T000124,1998-12-31,1999-03-31,2947.0,2231.1824
T000124,1998-12-31,1999-06-30,2686.0,2382.039
T000124,1998-12-31,1999-09-30,2993.0,2513.5928
T000124,1998-12-31,1999-12-31,2302.0,2478.713
T000124,1999-12-31,2000-03-31,2024.0,2507.9211
T000124,1999-12-31,2000-06-30,2511.0,2586.5835
T000124,1999-12-31,2000-09-30,2440.0,2749.1782
T000124,1999-12-31,2000-12-31,3385.0,2782.0603
T000124,2000-12-31,2001-03-31,2453.0,3279.1816
T000124,2000-12-31,2001-06-30,2236.0,3205.9817
T000124,2000-12-31,2001-09-30,2116.0,2791.8408
T000124,2000-12-31,2001-12-31,2266.0,3017.3835
T000124,2001-12-31,2002-03-31,2186.0,2028.595
T000124,2001-12-31,2002-06-30,2612.0,2236.6292
T000124,2001-12-31,2002-09-30,2120.0,2428.2556
T000124,2001-12-31,2002-12-31,2018.0,2630.205
T000124,2002-12-31,2003-03-31,1807.0,1947.3217
T000124,2002-12-31,2003-06-30,1894.0,2083.5217
T000124,2002-12-31,2003-09-30,2693.0,2079.886
T000124,2002-12-31,2003-12-31,2250.0,2372.764
T000124,2003-12-31,2004-03-31,2245.0,2303.6782
T000124,2003-12-31,2004-06-30,2394.0,2300.4976
T000124,2003-12-31,2004-09-30,2657.0,2417.9395
T000124,2003-12-31,2004-12-31,2031.0,2362.673
T000124,2004-12-31,2005-03-31,2433.0,2159.4333
T000124,2004-12-31,2005-06-30,2449.0,2288.8647
T000124,2004-12-31,2005-09-30,2756.0,2582.9243
T000124,2004-12-31,2005-12-31,2713.0,2375.39
T000124,2005-12-31,2006-03-31,2551.0,2833.9102
T000124,2005-12-31,2006-06-30,2247.0,2827.0356
T000124,2005-12-31,2006-09-30,3144.0,2874.904
T000124,2005-12-31,2006-12-31,2987.0,2776.6953
T000125,1991-12-31,1992-03-31,852.0,580.1209
T000125,1991-12-31,1992-06-30,699.0,625.68823
T000125,1991-12-31,1992-09-30,535.0,580.6861
T000125,1991-12-31,1992-12-31,808.0,617.40625
T000125,1992-12-31,1993-03-31,813.0,827.2677
T000125,1992-12-31,1993-06-30,836.0,797.405
T000125,1992-12-31,1993-09-30,948.0,715.6712
T000125,1992-12-31,1993-12-31,1016.0,838.3325
T000125,1993-12-31,1994-03-31,1237.0,1000.6961
T000125,1993-12-31,1994-06-30,986.0,935.6011
T000125,1993-12-31,1994-09-30,1553.0,961.5605
T000125,1993-12-31,1994-12-31,2025.0,1089.115
T000125,1994-12-31,1995-03-31,1916.0,1816.8544
T000125,1994-12-31,1995-06-30,1599.0,1633.0768
T000125,1994-12-31,1995-09-30,2583.0,1676.8083
T000125,1994-12-31,1995-12-31,1861.0,1857.4927
T000125,1995-12-31,1996-03-31,2430.0,1986.3167
T000125,1995-12-31,1996-06-30,2529.0,1835.6846
T000125,1995-12-31,1996-09-30,2135.0,2297.214
T000125,1995-12-31,1996-12-31,2077.0,2174.3425
T000125,1996-12-31,1997-03-31,2240.0,2259.3396
T000125,1996-12-31,1997-06-30,2254.0,2272.1885
T000125,1996-12-31,1997-09-30,1991.0,2366.854
T000125,1996-12-31,1997-12-31,2073.0,2327.0652
T000125,1997-12-31,1998-03-31,1830.0,2187.6553
T000125,1997-12-31,1998-06-30,2258.0,2227.8096
T000125,1997-12-31,1998-09-30,1439.0,2149.6807
T000125,1997-12-31,1998-12-31,1858.0,2311.876
T000125,1998-12-31,1999-03-31,1860.0,1684.5758
T000125,1998-12-31,1999-06-30,1768.0,1881.419
T000125,1998-12-31,1999-09-30,1806.0,1767.2122
T000125,1998-12-31,1999-12-31,1613.0,2046.4802
T000125,1999-12-31,2000-03-31,1713.0,1672.9102
T000125,1999-12-31,2000-06-30,1933.0,1756.682
T000125,1999-12-31,2000-09-30,1461.0,1818.3475
T000125,1999-12-31,2000-12-31,1996.0,1879.9617
T000125,2000-12-31,2001-03-31,1305.0,1963.6161
T000125,2000-12-31,2001-06-30,1337.0,2020.0161
T000125,2000-12-31,2001-09-30,1074.0,1784.1752
T000125,2000-12-31,2001-12-31,1218.0,2021.0609
T000125,2001-12-31,2002-03-31,1078.0,1037.2798
T000125,2001-12-31,2002-06-30,1220.0,1107.7123
T000125,2001-12-31,2002-09-30,1443.0,1303.576
T000125,2001-12-31,2002-12-31,1029.0,1212.8618
T000125,2002-12-31,2003-03-31,1184.0,1057.4413
T000125,2002-12-31,2003-06-30,751.0,1093.0559
T000125,2002-12-31,2003-09-30,1510.0,1227.4609
T000125,2002-12-31,2003-12-31,1378.0,1218.7463
T000125,2003-12-31,2004-03-31,1055.0,1524.1204
T000125,2003-12-31,2004-06-30,1453.0,1281.927
T000125,2003-12-31,2004-09-30,1143.0,1417.4441
T000125,2003-12-31,2004-12-31,1185.0,1466.3733
T000125,2004-12-31,2005-03-31,1148.0,1009.92615
T000125,2004-12-31,2005-06-30,1340.0,1175.3757
T000125,2004-12-31,2005-09-30,1661.0,1201.1722
T000125,2004-12-31,2005-12-31,1342.0,1346.6211
T000125,2005-12-31,2006-03-31,1271.0,1335.4326
T000125,2005-12-31,2006-06-30,1420.0,1422.8711
T000125,2005-12-31,2006-09-30,1479.0,1478.5569
T000125,2005-12-31,2006-12-31,1543.0,1438.8826
T000126,1991-12-31,1992-03-31,926.0,1118.0652
T000126,1991-12-31,1992-06-30,883.0,1292.4404
T000126,1991-12-31,1992-09-30,2019.0,1028.6923
T000126,1991-12-31,1992-12-31,790.0,1216.8602
T000126,1992-12-31,1993-03-31,889.0,1064.8744
T000126,1992-12-31,1993-06-30,1214.0,1003.6772
T000126,1992-12-31,1993-09-30,1176.0,1313.3578
T000126,1992-12-31,1993-12-31,1318.0,1076.6322
T000126,1993-12-31,1994-03-31,1226.0,1438.3337
T000126,1993-12-31,1994-06-30,1232.0,1377.6189
T000126,1993-12-31,1994-09-30,1822.0,1190.5199
T000126,1993-12-31,1994-12-31,2781.0,1356.3643
T000126,1994-12-31,1995-03-31,1996.0,2358.9731
T000126,1994-12-31,1995-06-30,1804.0,2168.0225
T000126,1994-12-31,1995-09-30,2445.0,2085.2998
T000126,1994-12-31,1995-12-31,1858.0,2426.8003
T000126,1995-12-31,1996-03-31,2374.0,1840.0977
T000126,1995-12-31,1996-06-30,2627.0,1828.981
T000126,1995-12-31,1996-09-30,3453.0,2254.1697
T000126,1995-12-31,1996-12-31,2144.0,2320.4802
T000126,1996-12-31,1997-03-31,2071.0,2421.161
T000126,1996-12-31,1997-06-30,2259.0,2348.5015
T000126,1996-12-31,1997-09-30,1369.0,2832.6577
T000126,1996-12-31,1997-12-31,1548.0,2469.6377
T000126,1997-12-31,1998-03-31,1332.0,1650.3785
T000126,1997-12-31,1998-06-30,1204.0,1704.699
T000126,1997-12-31,1998-09-30,2585.0,1601.7997
T000126,1997-12-31,1998-12-31,1496.0,1882.9288
T000126,1998-12-31,1999-03-31,1174.0,1719.234
T000126,1998-12-31,1999-06-30,1986.0,1654.131
T000126,1998-12-31,1999-09-30,1479.0,1930.3279
T000126,1998-12-31,1999-12-31,1728.0,1732.5214
T000126,1999-12-31,2000-03-31,1578.0,1642.5677
T000126,1999-12-31,2000-06-30,2223.0,1930.6562
T000126,1999-12-31,2000-09-30,1889.0,1631.857
T000126,1999-12-31,2000-12-31,2894.0,1680.9038
T000126,2000-12-31,2001-03-31,2151.0,2492.401
T000126,2000-12-31,2001-06-30,2494.0,2686.5195
T000126,2000-12-31,2001-09-30,2162.0,2298.2573
T000126,2000-12-31,2001-12-31,2438.0,2661.4697
T000126,2001-12-31,2002-03-31,1860.0,2109.0269
T000126,2001-12-31,2002-06-30,2650.0,2418.1804
T000126,2001-12-31,2002-09-30,3429.0,2334.1533
T000126,2001-12-31,2002-12-31,1826.0,2728.691
T000126,2002-12-31,2003-03-31,2569.0,1964.5796
T000126,2002-12-31,2003-06-30,2782.0,2112.9475
T000126,2002-12-31,2003-09-30,3452.0,2602.288
T000126,2002-12-31,2003-12-31,2175.0,2328.7664
T000126,2003-12-31,2004-03-31,3073.0,2759.794
T000126,2003-12-31,2004-06-30,2309.0,2640.4011
T000126,2003-12-31,2004-09-30,3748.0,2893.6238
T000126,2003-12-31,2004-12-31,2485.0,2731.3015
T000126,2004-12-31,2005-03-31,2729.0,3133.4336
T000126,2004-12-31,2005-06-30,3791.0,2674.071
T000126,2004-12-31,2005-09-30,3836.0,3247.6868
T000126,2004-12-31,2005-12-31,3280.0,3028.396
T000126,2005-12-31,2006-03-31,3076.0,3406.3396
T000126,2005-12-31,2006-06-30,3490.0,3519.3992
T000126,2005-12-31,2006-09-30,3670.0,3592.5874
T000126,2005-12-31,2006-12-31,3357.0,3458.0452
T000127,1991-12-31,1992-03-31,1078.0,1055.1577
T000127,1991-12-31,1992-06-30,1098.0,1296.8492
T000127,1991-12-31,1992-09-30,1020.0,1088.6252
T000127,1991-12-31,1992-12-31,1131.0,1184.4031
T000127,1992-12-31,1993-03-31,1072.0,1158.3865
T000127,1992-12-31,1993-06-30,1579.0,1295.3738
T000127,1992-12-31,1993-09-30,1752.0,1221.9728
T000127,1992-12-31,1993-12-31,2159.0,1263.6372
T000127,1993-12-31,1994-03-31,1987.0,1916.4148
T000127,1993-12-31,1994-06-30,1737.0,1931.0033
T000127,1993-12-31,1994-09-30,2219.0,1835.1638
T000127,1993-12-31,1994-12-31,2706.0,2035.5125
T000127,1994-12-31,1995-03-31,2600.0,2451.7397
T000127,1994-12-31,1995-06-30,2361.0,2391.422
T000127,1994-12-31,1995-09-30,4187.0,2394.6082
T000127,1994-12-31,1995-12-31,3592.0,2629.4722
T000127,1995-12-31,1996-03-31,2959.0,3503.4111
T000127,1995-12-31,1996-06-30,3332.0,3245.5034
T000127,1995-12-31,1996-09-30,3846.0,3758.3157
T000127,1995-12-31,1996-12-31,3476.0,3734.1401
T000127,1996-12-31,1997-03-31,3648.0,3360.3037
T000127,1996-12-31,1997-06-30,3673.0,3584.3582
T000127,1996-12-31,1997-09-30,4138.0,3931.7703
T000127,1996-12-31,1997-12-31,4277.0,3858.2751
T000127,1997-12-31,1998-03-31,1881.0,4230.0347
T000127,1997-12-31,1998-06-30,2144.0,4314.5664
T000127,1997-12-31,1998-09-30,2802.0,4407.1953
T000127,1997-12-31,1998-12-31,3078.0,4393.8486
T000127,1998-12-31,1999-03-31,2221.0,2821.133
T000127,1998-12-31,1999-06-30,3017.0,2748.4573
T000127,1998-12-31,1999-09-30,3024.0,2540.0784
T000127,1998-12-31,1999-12-31,3410.0,2696.4102
T000127,1999-12-31,2000-03-31,3678.0,2952.418
T000127,1999-12-31,2000-06-30,4677.0,3339.756
T000127,1999-12-31,2000-09-30,5480.0,3230.5444
T000127,1999-12-31,2000-12-31,3839.0,3438.7695
T000127,2000-12-31,2001-03-31,3017.0,3987.498
T000127,2000-12-31,2001-06-30,3171.0,4230.8594
T000127,2000-12-31,2001-09-30,2967.0,4500.828
T000127,2000-12-31,2001-12-31,4645.0,4340.584
T000127,2001-12-31,2002-03-31,3563.0,4614.3945
T000127,2001-12-31,2002-06-30,2932.0,4537.812
T000127,2001-12-31,2002-09-30,2378.0,3800.0698
T000127,2001-12-31,2002-12-31,3136.0,4176.16
T000127,2002-12-31,2003-03-31,3490.0,2799.8904
T000127,2002-12-31,2003-06-30,3236.0,2863.991
T000127,2002-12-31,2003-09-30,4290.0,3086.3748
T000127,2002-12-31,2003-12-31,3260.0,3513.689
T000127,2003-12-31,2004-03-31,3158.0,3488.3235
T000127,2003-12-31,2004-06-30,3720.0,3262.697
T000127,2003-12-31,2004-09-30,3252.0,3839.8516
T000127,2003-12-31,2004-12-31,3889.0,3855.556
T000127,2004-12-31,2005-03-31,4087.0,3810.9104
T000127,2004-12-31,2005-06-30,3132.0,4027.9644
T000127,2004-12-31,2005-09-30,3726.0,3744.3325
T000127,2004-12-31,2005-12-31,4109.0,3821.7622
T000127,2005-12-31,2006-03-31,4318.0,4185.0864
T000127,2005-12-31,2006-06-30,3217.0,3932.3413
T000127,2005-12-31,2006-09-30,4417.0,4079.68
T000127,2005-12-31,2006-12-31,4376.0,4385.0938
T000128,1991-12-31,1992-03-31,1496.0,1777.3921
T000128,1991-12-31,1992-06-30,2005.0,1891.0087
T000128,1991-12-31,1992-09-30,2238.0,1799.6692
T000128,1991-12-31,1992-12-31,2418.0,1934.1462
T000128,1992-12-31,1993-03-31,1770.0,2122.3525
T000128,1992-12-31,1993-06-30,2542.0,2293.4753
T000128,1992-12-31,1993-09-30,2675.0,2246.2908
T000128,1992-12-31,1993-12-31,3455.0,2404.229
T000128,1993-12-31,1994-03-31,2409.0,2948.371
T000128,1993-12-31,1994-06-30,3795.0,3137.3518
T000128,1993-12-31,1994-09-30,3330.0,2930.8767
T000128,1993-12-31,1994-12-31,4519.0,3237.49
T000128,1994-12-31,1995-03-31,3174.0,3737.5146
T000128,1994-12-31,1995-06-30,4162.0,4212.7734
T000128,1994-12-31,1995-09-30,4783.0,3755.0613
T000128,1994-12-31,1995-12-31,5437.0,4300.53
T000128,1995-12-31,1996-03-31,3724.0,4646.319
T000128,1995-12-31,1996-06-30,6097.0,4995.4575
T000128,1995-12-31,1996-09-30,5967.0,4853.033
T000128,1995-12-31,1996-12-31,7722.0,5343.3696
T000128,1996-12-31,1997-03-31,6346.0,6453.6196
T000128,1996-12-31,1997-06-30,8134.0,7091.309
T000128,1996-12-31,1997-09-30,7131.0,6490.893
T000128,1996-12-31,1997-12-31,8722.0,7257.2383
T000128,1997-12-31,1998-03-31,6552.0,7570.545
T000128,1997-12-31,1998-06-30,7816.0,8603.393
T000128,1997-12-31,1998-09-30,6601.0,7895.871
T000128,1997-12-31,1998-12-31,7678.0,8834.684
T000128,1998-12-31,1999-03-31,5629.0,6841.0796
T000128,1998-12-31,1999-06-30,7472.0,7951.6416
T000128,1998-12-31,1999-09-30,6559.0,7438.4976
T000128,1998-12-31,1999-12-31,9055.0,8396.456
T000128,1999-12-31,2000-03-31,6649.0,7927.914
T000128,1999-12-31,2000-06-30,8505.0,8774.027
T000128,1999-12-31,2000-09-30,8167.0,7632.4453
T000128,1999-12-31,2000-12-31,12108.0,8729.449
T000128,2000-12-31,2001-03-31,8376.0,10219.3125
T000128,2000-12-31,2001-06-30,9859.0,10765.447
T000128,2000-12-31,2001-09-30,8369.0,9619.892
T000128,2000-12-31,2001-12-31,10021.0,11300.059
T000128,2001-12-31,2002-03-31,8243.0,8348.344
T000128,2001-12-31,2002-06-30,9810.0,9699.432
T000128,2001-12-31,2002-09-30,9336.0,9315.627
T000128,2001-12-31,2002-12-31,14072.0,11075.403
T000128,2002-12-31,2003-03-31,10105.0,12550.375
T000128,2002-12-31,2003-06-30,4591.0,12735.893
T000128,2002-12-31,2003-09-30,9954.0,11342.8955
T000128,2002-12-31,2003-12-31,17305.0,13152.803
T000128,2003-12-31,2004-03-31,11849.0,15653.512
T000128,2003-12-31,2004-06-30,11620.0,13643.651
T000128,2003-12-31,2004-09-30,12827.0,13182.877
T000128,2003-12-31,2004-12-31,18794.0,14973.325
T000128,2004-12-31,2005-03-31,18216.0,15992.94
T000128,2004-12-31,2005-06-30,12247.0,15546.939
T000128,2004-12-31,2005-09-30,12934.0,15389.896
T000128,2004-12-31,2005-12-31,22696.0,18369.848
T000128,2005-12-31,2006-03-31,16358.0,20771.79
T000128,2005-12-31,2006-06-30,15228.0,18964.777
T000128,2005-12-31,2006-09-30,16002.0,17969.082
T000128,2005-12-31,2006-12-31,19865.0,21391.691
T000129,1991-12-31,1992-03-31,1386.0,1303.576
T000129,1991-12-31,1992-06-30,1788.0,1678.664
T000129,1991-12-31,1992-09-30,1185.0,1464.8481
T000129,1991-12-31,1992-12-31,1605.0,1555.0853
T000129,1992-12-31,1993-03-31,1305.0,1596.1932
T000129,1992-12-31,1993-06-30,2392.0,1813.2594
T000129,1992-12-31,1993-09-30,1795.0,1627.2611
T000129,1992-12-31,1993-12-31,1919.0,1734.1617
T000129,1993-12-31,1994-03-31,2124.0,1721.6384
T000129,1993-12-31,1994-06-30,2923.0,2054.3618
T000129,1993-12-31,1994-09-30,2635.0,1779.0745
T000129,1993-12-31,1994-12-31,2707.0,2043.0625
T000129,1994-12-31,1995-03-31,2296.0,2572.6943
T000129,1994-12-31,1995-06-30,2522.0,2875.6003
T000129,1994-12-31,1995-09-30,3846.0,2615.2068
T000129,1994-12-31,1995-12-31,3161.0,2788.4402
T000129,1995-12-31,1996-03-31,3300.0,3001.6104
T000129,1995-12-31,1996-06-30,3574.0,3080.9934
T000129,1995-12-31,1996-09-30,4251.0,3389.0242
T000129,1995-12-31,1996-12-31,4085.0,3292.2866
T000129,1996-12-31,1997-03-31,3731.0,3988.192
T000129,1996-12-31,1997-06-30,4632.0,4081.0464
T000129,1996-12-31,1997-09-30,4674.0,4301.71
T000129,1996-12-31,1997-12-31,4751.0,4188.372
T000129,1997-12-31,1998-03-31,4567.0,4461.116
T000129,1997-12-31,1998-06-30,3762.0,4929.8994
T000129,1997-12-31,1998-09-30,3721.0,4818.0127
T000129,1997-12-31,1998-12-31,4957.0,4906.925
T000129,1998-12-31,1999-03-31,3926.0,4882.215
T000129,1998-12-31,1999-06-30,4908.0,4896.9404
T000129,1998-12-31,1999-09-30,4827.0,4736.3975
T000129,1998-12-31,1999-12-31,4590.0,5095.302
T000129,1999-12-31,2000-03-31,5087.0,4176.611
T000129,1999-12-31,2000-06-30,5276.0,4427.9297
T000129,1999-12-31,2000-09-30,6501.0,4541.4736
T000129,1999-12-31,2000-12-31,5692.0,5212.5947
T000129,2000-12-31,2001-03-31,5358.0,5714.2217
T000129,2000-12-31,2001-06-30,5736.0,5843.231
T000129,2000-12-31,2001-09-30,5181.0,6116.0615
T000129,2000-12-31,2001-12-31,5435.0,5983.048
T000129,2001-12-31,2002-03-31,4216.0,5311.1665
T000129,2001-12-31,2002-06-30,4843.0,5811.8135
T000129,2001-12-31,2002-09-30,4396.0,5825.9316
T000129,2001-12-31,2002-12-31,4999.0,5910.418
T000129,2002-12-31,2003-03-31,4078.0,4647.174
T000129,2002-12-31,2003-06-30,4764.0,5035.7207
T000129,2002-12-31,2003-09-30,5877.0,4741.3384
T000129,2002-12-31,2003-12-31,5580.0,5091.5728
T000129,2003-12-31,2004-03-31,5760.0,5197.9688
T000129,2003-12-31,2004-06-30,5628.0,5497.8833
T000129,2003-12-31,2004-09-30,6851.0,5643.207
T000129,2003-12-31,2004-12-31,5486.0,5754.5137
T000129,2004-12-31,2005-03-31,6605.0,5726.7607
T000129,2004-12-31,2005-06-30,7272.0,5845.196
T000129,2004-12-31,2005-09-30,9313.0,6549.2744
T000129,2004-12-31,2005-12-31,8585.0,6196.2695
T000129,2005-12-31,2006-03-31,8252.0,8512.379
T000129,2005-12-31,2006-06-30,8938.0,8352.703
T000129,2005-12-31,2006-09-30,10231.0,8862.941
T000129,2005-12-31,2006-12-31,9185.0,8685.564
T000130,1991-12-31,1992-03-31,12364.0,12343.553
T000130,1991-12-31,1992-06-30,11903.0,13424.408
T000130,1991-12-31,1992-09-30,11914.0,12275.168
T000130,1991-12-31,1992-12-31,11259.0,13002.77
T000130,1992-12-31,1993-03-31,14008.0,12010.099
T000130,1992-12-31,1993-06-30,16284.0,12865.818
T000130,1992-12-31,1993-09-30,13808.0,12724.979
T000130,1992-12-31,1993-12-31,13788.0,12711.543
T000130,1993-12-31,1994-03-31,16475.0,14392.993
T000130,1993-12-31,1994-06-30,16450.0,14870.506
T000130,1993-12-31,1994-09-30,14164.0,13938.014
T000130,1993-12-31,1994-12-31,16563.0,15105.295
T000130,1994-12-31,1995-03-31,19949.0,17222.857
T000130,1994-12-31,1995-06-30,18810.0,17552.486
T000130,1994-12-31,1995-09-30,20723.0,16148.959
T000130,1994-12-31,1995-12-31,19955.0,17746.436
T000130,1995-12-31,1996-03-31,22849.0,20776.324
T000130,1995-12-31,1996-06-30,20686.0,19818.105
T000130,1995-12-31,1996-09-30,20194.0,20572.719
T000130,1995-12-31,1996-12-31,20698.0,22051.303
T000130,1996-12-31,1997-03-31,23114.0,21783.266
T000130,1996-12-31,1997-06-30,22811.0,20964.756
T000130,1996-12-31,1997-09-30,23990.0,21955.305
T000130,1996-12-31,1997-12-31,22041.0,23143.807
T000130,1997-12-31,1998-03-31,27180.0,23097.244
T000130,1997-12-31,1998-06-30,23373.0,22186.871
T000130,1997-12-31,1998-09-30,19966.0,23547.035
T000130,1997-12-31,1998-12-31,23497.0,24675.508
T000130,1998-12-31,1999-03-31,23259.0,25204.457
T000130,1998-12-31,1999-06-30,21798.0,24098.77
T000130,1998-12-31,1999-09-30,23114.0,24054.207
T000130,1998-12-31,1999-12-31,21116.0,26211.41
T000130,1999-12-31,2000-03-31,25043.0,21990.285
T000130,1999-12-31,2000-06-30,22450.0,20880.146
T000130,1999-12-31,2000-09-30,24478.0,22867.613
T000130,1999-12-31,2000-12-31,19956.0,24335.227
T000130,2000-12-31,2001-03-31,19647.0,22301.648
T000130,2000-12-31,2001-06-30,16280.0,21130.004
T000130,2000-12-31,2001-09-30,22105.0,23906.904
