unique_id,cutoff,ds,y,y_hat
T000035,1992-12-31,1993-01-31,242694.0,261873.06
T000035,1992-12-31,1993-02-28,245421.0,272655.78
T000035,1992-12-31,1993-03-31,257941.0,268242.03
T000035,1992-12-31,1993-04-30,226308.0,254077.14
T000035,1992-12-31,1993-05-31,213324.0,223799.61
T000035,1992-12-31,1993-06-30,204625.0,226578.31
T000035,1993-06-30,1993-07-31,244719.0,211715.66
T000035,1993-06-30,1993-08-31,239907.0,193869.38
T000035,1993-06-30,1993-09-30,224032.0,194254.86
T000035,1993-06-30,1993-10-31,267244.0,223076.08
T000035,1993-06-30,1993-11-30,285954.0,248020.64
T000035,1993-06-30,1993-12-31,344065.0,290652.7
T000035,1993-12-31,1994-01-31,250542.0,298713.25
T000035,1993-12-31,1994-02-28,304215.0,301941.7
T000035,1993-12-31,1994-03-31,307401.0,310276.53
T000035,1993-12-31,1994-04-30,255145.0,284532.06
T000035,1993-12-31,1994-05-31,214992.0,267074.38
T000035,1993-12-31,1994-06-30,230920.0,260688.6
T000035,1994-06-30,1994-07-31,282529.0,233378.31
T000035,1994-06-30,1994-08-31,265515.0,224575.6
T000035,1994-06-30,1994-09-30,253987.0,224686.1
T000035,1994-06-30,1994-10-31,301657.0,254514.97
T000035,1994-06-30,1994-11-30,310992.0,273827.12
T000035,1994-06-30,1994-12-31,383942.0,322244.2
T000035,1994-12-31,1995-01-31,303774.0,330528.56
T000035,1994-12-31,1995-02-28,319044.0,345350.0
T000035,1994-12-31,1995-03-31,313588.0,358430.4
T000035,1994-12-31,1995-04-30,294085.0,320560.94
T000035,1994-12-31,1995-05-31,244929.0,276441.0
T000035,1994-12-31,1995-06-30,261515.0,292143.75
T000035,1995-06-30,1995-07-31,329742.0,266459.78
T000035,1995-06-30,1995-08-31,304964.0,249442.72
T000035,1995-06-30,1995-09-30,268565.0,251742.81
T000035,1995-06-30,1995-10-31,320764.0,286900.03
T000035,1995-06-30,1995-11-30,342893.0,299621.3
T000035,1995-06-30,1995-12-31,422259.0,363339.8
T000035,1995-12-31,1996-01-31,317196.0,368781.75
T000035,1995-12-31,1996-02-29,392666.0,374595.88
T000035,1995-12-31,1996-03-31,365630.0,375035.12
T000035,1995-12-31,1996-04-30,333215.0,353738.88
T000035,1995-12-31,1996-05-31,261525.0,309776.44
T000035,1995-12-31,1996-06-30,306946.0,325443.0
T000035,1996-06-30,1996-07-31,358294.0,310877.06
T000035,1996-06-30,1996-08-31,329225.0,292976.0
T000035,1996-06-30,1996-09-30,309156.0,277862.66
T000035,1996-06-30,1996-10-31,350386.0,314170.38
T000035,1996-06-30,1996-11-30,375533.0,334926.12
T000035,1996-06-30,1996-12-31,465181.0,401032.3
T000035,1996-12-31,1997-01-31,342882.0,403452.12
T000035,1996-12-31,1997-02-28,407964.0,427180.47
T000035,1996-12-31,1997-03-31,390862.0,423710.88
T000035,1996-12-31,1997-04-30,325932.0,396337.2
T000035,1996-12-31,1997-05-31,289040.0,331207.1
T000035,1996-12-31,1997-06-30,308212.0,365902.6
T000035,1997-06-30,1997-07-31,397361.0,315777.3
T000035,1997-06-30,1997-08-31,330365.0,298745.06
T000035,1997-06-30,1997-09-30,330967.0,297047.66
T000035,1997-06-30,1997-10-31,366488.0,327413.3
T000035,1997-06-30,1997-11-30,379484.0,355632.62
T000035,1997-06-30,1997-12-31,448291.0,431539.3
T000035,1997-12-31,1998-01-31,346278.0,406139.4
T000035,1997-12-31,1998-02-28,353560.0,430232.0
T000035,1997-12-31,1998-03-31,338512.0,428863.4
T000035,1997-12-31,1998-04-30,341039.0,385060.78
T000035,1997-12-31,1998-05-31,283463.0,337434.53
T000035,1997-12-31,1998-06-30,304238.0,365205.75
T000035,1998-06-30,1998-07-31,372315.0,323840.62
T000035,1998-06-30,1998-08-31,323724.0,290505.5
T000035,1998-06-30,1998-09-30,323901.0,298995.75
T000035,1998-06-30,1998-10-31,354786.0,331259.62
T000035,1998-06-30,1998-11-30,367844.0,349437.53
T000035,1998-06-30,1998-12-31,457584.0,414725.16
T000035,1998-12-31,1999-01-31,350993.0,407352.75
T000035,1998-12-31,1999-02-28,398557.0,408245.88
T000035,1998-12-31,1999-03-31,388979.0,404514.75
T000035,1998-12-31,1999-04-30,334139.0,395397.78
T000035,1998-12-31,1999-05-31,298164.0,350981.12
T000035,1998-12-31,1999-06-30,317115.0,367412.88
T000035,1999-06-30,1999-07-31,388391.0,325758.2
T000035,1999-06-30,1999-08-31,355588.0,300542.5
T000035,1999-06-30,1999-09-30,353092.0,309788.12
T000035,1999-06-30,1999-10-31,397000.0,334311.97
T000035,1999-06-30,1999-11-30,416665.0,354125.4
T000035,1999-06-30,1999-12-31,460783.0,428728.7
T000035,1999-12-31,2000-01-31,360820.0,424938.7
T000035,1999-12-31,2000-02-29,434577.0,441075.7
T000035,1999-12-31,2000-03-31,411883.0,442327.88
T000035,1999-12-31,2000-04-30,405592.0,402667.03
T000035,1999-12-31,2000-05-31,319424.0,360162.84
T000035,1999-12-31,2000-06-30,347955.0,381716.78
T000035,2000-06-30,2000-07-31,429039.0,358627.2
T000035,2000-06-30,2000-08-31,372688.0,339274.8
T000035,2000-06-30,2000-09-30,402993.0,343706.56
T000035,2000-06-30,2000-10-31,426438.0,382433.3
T000035,2000-06-30,2000-11-30,459885.0,400322.47
T000035,2000-06-30,2000-12-31,559921.0,441399.12
T000035,2000-12-31,2001-01-31,416597.0,487774.7
T000035,2000-12-31,2001-02-28,429217.0,498996.88
T000035,2000-12-31,2001-03-31,428781.0,502074.44
T000035,2000-12-31,2001-04-30,405395.0,486946.3
T000035,2000-12-31,2001-05-31,330191.0,417835.44
T000035,2000-12-31,2001-06-30,369994.0,433820.2
T000035,2001-06-30,2001-07-31,446919.0,372603.7
T000035,2001-06-30,2001-08-31,384511.0,338425.38
T000035,2001-06-30,2001-09-30,366222.0,372846.12
T000035,2001-06-30,2001-10-31,378507.0,398357.66
T000035,2001-06-30,2001-11-30,376194.0,429053.38
T000035,2001-06-30,2001-12-31,522943.0,520141.3
T000035,2001-12-31,2002-01-31,379074.0,456533.1
T000035,2001-12-31,2002-02-28,437141.0,467162.2
T000035,2001-12-31,2002-03-31,446434.0,472070.56
T000035,2001-12-31,2002-04-30,360264.0,447054.66
T000035,2001-12-31,2002-05-31,329924.0,388746.0
T000035,2001-12-31,2002-06-30,339295.0,423177.62
T000035,2002-06-30,2002-07-31,418098.0,366164.78
T000035,2002-06-30,2002-08-31,371886.0,340363.44
T000035,2002-06-30,2002-09-30,358589.0,341452.62
T000035,2002-06-30,2002-10-31,428980.0,349461.56
T000035,2002-06-30,2002-11-30,437006.0,365877.34
T000035,2002-06-30,2002-12-31,533991.0,478179.62
T000035,2002-12-31,2003-01-31,396637.0,467652.84
T000035,2002-12-31,2003-02-28,427438.0,488220.25
T000035,2002-12-31,2003-03-31,392524.0,505752.8
T000035,2002-12-31,2003-04-30,321484.0,446720.5
T000035,2002-12-31,2003-05-31,260932.0,400868.7
T000035,2002-12-31,2003-06-30,308208.0,419137.88
T000035,2003-06-30,2003-07-31,415523.0,320584.5
T000035,2003-06-30,2003-08-31,362262.0,296231.22
T000035,2003-06-30,2003-09-30,385633.0,305926.25
T000035,2003-06-30,2003-10-31,435349.0,359313.28
T000035,2003-06-30,2003-11-30,473242.0,380719.22
T000035,2003-06-30,2003-12-31,566577.0,476891.66
T000035,2003-12-31,2004-01-31,420147.0,498647.22
T000035,2003-12-31,2004-02-29,454767.0,498172.6
T000035,2003-12-31,2004-03-31,432241.0,489355.62
T000035,2003-12-31,2004-04-30,402751.0,423784.8
T000035,2003-12-31,2004-05-31,341184.0,364961.2
T000035,2003-12-31,2004-06-30,367319.0,406485.88
T000035,2004-06-30,2004-07-31,472051.0,368395.84
T000035,2004-06-30,2004-08-31,405737.0,334922.0
T000035,2004-06-30,2004-09-30,395663.0,361639.72
T000035,2004-06-30,2004-10-31,449956.0,403813.06
T000035,2004-06-30,2004-11-30,479927.0,440493.28
T000035,2004-06-30,2004-12-31,593085.0,525593.4
T000035,2004-12-31,2005-01-31,462428.0,519132.84
T000035,2004-12-31,2005-02-28,501651.0,526033.1
T000035,2004-12-31,2005-03-31,504768.0,522844.28
T000035,2004-12-31,2005-04-30,409598.0,490816.44
T000035,2004-12-31,2005-05-31,353963.0,432375.2
T000035,2004-12-31,2005-06-30,379771.0,458338.2
T000035,2005-06-30,2005-07-31,501992.0,397732.9
T000035,2005-06-30,2005-08-31,432305.0,360559.62
T000035,2005-06-30,2005-09-30,414542.0,368155.44
T000035,2005-06-30,2005-10-31,464613.0,411931.5
T000035,2005-06-30,2005-11-30,472706.0,448299.7
T000035,2005-06-30,2005-12-31,601161.0,548379.5
T000035,2005-12-31,2006-01-31,466716.0,531367.4
T000035,2005-12-31,2006-02-28,488563.0,550073.3
T000035,2005-12-31,2006-03-31,475989.0,560012.6
T000035,2005-12-31,2006-04-30,437778.0,490246.75
T000035,2005-12-31,2006-05-31,345537.0,427210.38
T000035,2005-12-31,2006-06-30,382482.0,462886.5
T000035,2006-06-30,2006-07-31,483410.0,410417.34
T000035,2006-06-30,2006-08-31,413592.0,373826.28
T000035,2006-06-30,2006-09-30,426058.0,375485.56
T000035,2006-06-30,2006-10-31,476179.0,419055.75
T000035,2006-06-30,2006-11-30,492707.0,438002.56
T000035,2006-06-30,2006-12-31,643468.0,551432.4
T000035,2006-12-31,2007-01-31,458166.0,559895.06
T000035,2006-12-31,2007-02-28,514784.0,562246.3
T000035,2006-12-31,2007-03-31,524198.0,565527.1
T000035,2006-12-31,2007-04-30,438630.0,524792.3
T000035,2006-12-31,2007-05-31,368063.0,449195.06
T000035,2006-12-31,2007-06-30,402141.0,477924.5
T000036,1991-06-30,1991-07-31,25008.0,18675.305
T000036,1991-06-30,1991-08-31,31871.0,21127.252
T000036,1991-06-30,1991-09-30,25530.0,16840.879
T000036,1991-06-30,1991-10-31,26581.0,16751.91
T000036,1991-06-30,1991-11-30,21108.0,16713.27
T000036,1991-06-30,1991-12-31,12711.0,17494.305
T000036,1991-12-31,1992-01-31,7981.0,19587.57
T000036,1991-12-31,1992-02-29,9982.0,15639.917
T000036,1991-12-31,1992-03-31,14333.0,17478.092
T000036,1991-12-31,1992-04-30,13798.0,18707.084
T000036,1991-12-31,1992-05-31,18756.0,21514.68
T000036,1991-12-31,1992-06-30,14649.0,18291.861
T000036,1992-06-30,1992-07-31,19448.0,18895.824
T000036,1992-06-30,1992-08-31,22087.0,26644.293
T000036,1992-06-30,1992-09-30,20327.0,21942.139
T000036,1992-06-30,1992-10-31,24557.0,22470.264
T000036,1992-06-30,1992-11-30,21260.0,18790.861
T000036,1992-06-30,1992-12-31,18602.0,12417.875
T000036,1992-12-31,1993-01-31,12028.0,18675.586
T000036,1992-12-31,1993-02-28,10743.0,16580.002
T000036,1992-12-31,1993-03-31,14566.0,18349.068
T000036,1992-12-31,1993-04-30,16546.0,19012.502
T000036,1992-12-31,1993-05-31,20879.0,19800.668
T000036,1992-12-31,1993-06-30,17630.0,18134.777
T000036,1993-06-30,1993-07-31,21808.0,18182.309
T000036,1993-06-30,1993-08-31,27789.0,19825.371
T000036,1993-06-30,1993-09-30,25792.0,19420.586
T000036,1993-06-30,1993-10-31,24548.0,22185.855
T000036,1993-06-30,1993-11-30,17909.0,20236.078
T000036,1993-06-30,1993-12-31,16379.0,18268.129
T000036,1993-12-31,1994-01-31,11794.0,18631.105
T000036,1993-12-31,1994-02-28,8878.0,14869.628
T000036,1993-12-31,1994-03-31,14696.0,16596.36
T000036,1993-12-31,1994-04-30,14436.0,19778.826
T000036,1993-12-31,1994-05-31,16578.0,20041.645
T000036,1993-12-31,1994-06-30,17761.0,19035.842
T000036,1994-06-30,1994-07-31,20805.0,18559.984
T000036,1994-06-30,1994-08-31,28102.0,22686.309
T000036,1994-06-30,1994-09-30,22698.0,22536.588
T000036,1994-06-30,1994-10-31,19601.0,22189.992
T000036,1994-06-30,1994-11-30,13230.0,16509.592
T000036,1994-06-30,1994-12-31,16708.0,16124.884
T000036,1994-12-31,1995-01-31,13484.0,16678.855
T000036,1994-12-31,1995-02-28,7904.0,13302.924
T000036,1994-12-31,1995-03-31,13554.0,15829.8125
T000036,1994-12-31,1995-04-30,18295.0,16988.04
T000036,1994-12-31,1995-05-31,15384.0,16276.158
T000036,1994-12-31,1995-06-30,20076.0,17853.004
T000036,1995-06-30,1995-07-31,26845.0,20337.527
T000036,1995-06-30,1995-08-31,27752.0,22933.809
T000036,1995-06-30,1995-09-30,26167.0,21492.367
T000036,1995-06-30,1995-10-31,22320.0,19456.805
T000036,1995-06-30,1995-11-30,19089.0,13765.009
T000036,1995-06-30,1995-12-31,17030.0,17180.635
T000036,1995-12-31,1996-01-31,16928.0,18488.453
T000036,1995-12-31,1996-02-29,13842.0,13821.074
T000036,1995-12-31,1996-03-31,24388.0,16854.695
T000036,1995-12-31,1996-04-30,25815.0,19587.635
T000036,1995-12-31,1996-05-31,17268.0,17341.434
T000036,1995-12-31,1996-06-30,30896.0,20720.465
T000036,1996-06-30,1996-07-31,34425.0,26829.055
T000036,1996-06-30,1996-08-31,30968.0,27304.723
T000036,1996-06-30,1996-09-30,36441.0,28613.84
T000036,1996-06-30,1996-10-31,29294.0,24923.16
T000036,1996-06-30,1996-11-30,23969.0,22270.598
T000036,1996-06-30,1996-12-31,17946.0,21177.41
T000036,1996-12-31,1997-01-31,20579.0,22621.062
T000036,1996-12-31,1997-02-28,17721.0,18869.73
T000036,1996-12-31,1997-03-31,23507.0,24027.15
T000036,1996-12-31,1997-04-30,24683.0,25698.668
T000036,1996-12-31,1997-05-31,20140.0,21108.824
T000036,1996-12-31,1997-06-30,25340.0,29181.102
T000036,1997-06-30,1997-07-31,42784.0,27310.842
T000036,1997-06-30,1997-08-31,28722.0,27382.82
T000036,1997-06-30,1997-09-30,30756.0,31752.55
T000036,1997-06-30,1997-10-31,31667.0,26664.324
T000036,1997-06-30,1997-11-30,21988.0,22518.555
T000036,1997-06-30,1997-12-31,23144.0,19848.176
T000036,1997-12-31,1998-01-31,19812.0,26099.531
T000036,1997-12-31,1998-02-28,14047.0,21649.998
T000036,1997-12-31,1998-03-31,18479.0,25503.625
T000036,1997-12-31,1998-04-30,23914.0,26784.758
T000036,1997-12-31,1998-05-31,24234.0,21982.94
T000036,1997-12-31,1998-06-30,35900.0,27412.053
T000036,1998-06-30,1998-07-31,38041.0,33824.59
T000036,1998-06-30,1998-08-31,29872.0,29168.395
T000036,1998-06-30,1998-09-30,26132.0,30067.629
T000036,1998-06-30,1998-10-31,33408.0,28291.658
T000036,1998-06-30,1998-11-30,21333.0,24135.766
T000036,1998-06-30,1998-12-31,23082.0,25030.062
T000036,1998-12-31,1999-01-31,21168.0,24834.53
T000036,1998-12-31,1999-02-28,13639.0,20082.152
T000036,1998-12-31,1999-03-31,24258.0,21878.572
T000036,1998-12-31,1999-04-30,26321.0,25643.03
T000036,1998-12-31,1999-05-31,20369.0,25305.455
T000036,1998-12-31,1999-06-30,34381.0,33890.28
T000036,1999-06-30,1999-07-31,31533.0,32582.11
T000036,1999-06-30,1999-08-31,38805.0,29465.19
T000036,1999-06-30,1999-09-30,37953.0,27563.59
T000036,1999-06-30,1999-10-31,33681.0,30329.719
T000036,1999-06-30,1999-11-30,27538.0,24477.82
T000036,1999-06-30,1999-12-31,23329.0,25251.246
T000036,1999-12-31,2000-01-31,22417.0,26691.92
T000036,1999-12-31,2000-02-29,15480.0,21351.785
T000036,1999-12-31,2000-03-31,27793.0,25338.723
T000036,1999-12-31,2000-04-30,35742.0,27724.586
T000036,1999-12-31,2000-05-31,21119.0,24262.582
T000036,1999-12-31,2000-06-30,32345.0,32628.83
T000036,2000-06-30,2000-07-31,37260.0,30771.268
T000036,2000-06-30,2000-08-31,33922.0,33932.16
T000036,2000-06-30,2000-09-30,37708.0,36779.637
T000036,2000-06-30,2000-10-31,34392.0,34412.67
T000036,2000-06-30,2000-11-30,29729.0,28212.88
T000036,2000-06-30,2000-12-31,27247.0,26965.11
T000036,2000-12-31,2001-01-31,20268.0,28702.363
T000036,2000-12-31,2001-02-28,18422.0,23243.145
T000036,2000-12-31,2001-03-31,23122.0,29655.61
T000036,2000-12-31,2001-04-30,32031.0,34619.445
T000036,2000-12-31,2001-05-31,23930.0,26719.988
T000036,2000-12-31,2001-06-30,36841.0,33373.2
T000036,2001-06-30,2001-07-31,32485.0,32224.135
T000036,2001-06-30,2001-08-31,33922.0,31887.35
T000036,2001-06-30,2001-09-30,39253.0,36426.008
T000036,2001-06-30,2001-10-31,29705.0,33244.336
T000036,2001-06-30,2001-11-30,25521.0,30849.834
T000036,2001-06-30,2001-12-31,24047.0,29739.764
T000036,2001-12-31,2002-01-31,19071.0,24822.777
T000036,2001-12-31,2002-02-28,15090.0,22048.412
T000036,2001-12-31,2002-03-31,26033.0,24622.713
T000036,2001-12-31,2002-04-30,22371.0,29932.783
T000036,2001-12-31,2002-05-31,19986.0,26900.506
T000036,2001-12-31,2002-06-30,28863.0,34961.305
T000036,2002-06-30,2002-07-31,28851.0,26730.29
T000036,2002-06-30,2002-08-31,35699.0,28768.48
T000036,2002-06-30,2002-09-30,35107.0,34740.22
T000036,2002-06-30,2002-10-31,37533.0,28417.371
T000036,2002-06-30,2002-11-30,27820.0,24061.14
T000036,2002-06-30,2002-12-31,25465.0,24888.86
T000036,2002-12-31,2003-01-31,18098.0,27883.008
T000036,2002-12-31,2003-02-28,15747.0,23427.781
T000036,2002-12-31,2003-03-31,22057.0,27897.85
T000036,2002-12-31,2003-04-30,27688.0,27754.61
T000036,2002-12-31,2003-05-31,25005.0,24468.621
T000036,2002-12-31,2003-06-30,31528.0,29409.688
T000036,2003-06-30,2003-07-31,40135.0,29132.457
T000036,2003-06-30,2003-08-31,32458.0,31779.812
T000036,2003-06-30,2003-09-30,41382.0,34104.008
T000036,2003-06-30,2003-10-31,38304.0,36100.91
T000036,2003-06-30,2003-11-30,33506.0,28379.266
T000036,2003-06-30,2003-12-31,31970.0,27124.45
T000036,2003-12-31,2004-01-31,22465.0,31593.59
T000036,2003-12-31,2004-02-29,21118.0,26062.012
T000036,2003-12-31,2004-03-31,32315.0,30155.41
T000036,2003-12-31,2004-04-30,38926.0,32991.785
T000036,2003-12-31,2004-05-31,29625.0,30854.51
T000036,2003-12-31,2004-06-30,43363.0,35422.43
T000036,2004-06-30,2004-07-31,54791.0,37637.64
T000036,2004-06-30,2004-08-31,47276.0,34896.25
T000036,2004-06-30,2004-09-30,51572.0,42395.13
T000036,2004-06-30,2004-10-31,46518.0,39609.61
T000036,2004-06-30,2004-11-30,34618.0,37010.133
T000036,2004-06-30,2004-12-31,41169.0,35464.004
T000036,2004-12-31,2005-01-31,27961.0,38619.293
T000036,2004-12-31,2005-02-28,23481.0,32096.707
T000036,2004-12-31,2005-03-31,40593.0,38820.605
T000036,2004-12-31,2005-04-30,46766.0,42054.547
T000036,2004-12-31,2005-05-31,32141.0,35851.438
T000036,2004-12-31,2005-06-30,42206.0,45040.133
T000036,2005-06-30,2005-07-31,57488.0,44327.555
T000036,2005-06-30,2005-08-31,48583.0,42011.977
T000036,2005-06-30,2005-09-30,53963.0,47300.016
T000036,2005-06-30,2005-10-31,50352.0,42858.27
T000036,2005-06-30,2005-11-30,32214.0,35676.035
T000036,2005-06-30,2005-12-31,40154.0,42358.836
T000036,2005-12-31,2006-01-31,31181.0,40587.688
T000036,2005-12-31,2006-02-28,21914.0,32874.266
T000036,2005-12-31,2006-03-31,33277.0,43090.734
T000036,2005-12-31,2006-04-30,42600.0,47351.566
T000036,2005-12-31,2006-05-31,31898.0,37277.242
T000036,2005-12-31,2006-06-30,40916.0,43746.14
T000036,2006-06-30,2006-07-31,48871.0,45009.39
T000036,2006-06-30,2006-08-31,40233.0,42078.14
T000036,2006-06-30,2006-09-30,57447.0,47482.543
T000036,2006-06-30,2006-10-31,45096.0,44043.742
T000036,2006-06-30,2006-11-30,35906.0,32134.416
T000036,2006-06-30,2006-12-31,41349.0,41259.53
T000036,2006-12-31,2007-01-31,33050.0,40232.42
T000036,2006-12-31,2007-02-28,23152.0,32566.812
T000036,2006-12-31,2007-03-31,32959.0,39809.21
T000036,2006-12-31,2007-04-30,45676.0,45096.18
T000036,2006-12-31,2007-05-31,38910.0,38770.484
T000036,2006-12-31,2007-06-30,50415.0,44854.836
T000037,1991-06-30,1991-07-31,45919.0,35016.85
T000037,1991-06-30,1991-08-31,40645.0,34457.39
T000037,1991-06-30,1991-09-30,41422.0,35312.016
T000037,1991-06-30,1991-10-31,44792.0,31795.22
T000037,1991-06-30,1991-11-30,42136.0,34162.188
T000037,1991-06-30,1991-12-31,53252.0,42677.86
T000037,1991-12-31,1992-01-31,54021.0,48270.742
T000037,1991-12-31,1992-02-29,49644.0,43309.242
T000037,1991-12-31,1992-03-31,49694.0,43159.555
T000037,1991-12-31,1992-04-30,43817.0,42492.734
T000037,1991-12-31,1992-05-31,41657.0,41385.445
T000037,1991-12-31,1992-06-30,44908.0,44201.51
T000037,1992-06-30,1992-07-31,53569.0,44797.605
T000037,1992-06-30,1992-08-31,50002.0,41376.12
T000037,1992-06-30,1992-09-30,43960.0,42785.195
T000037,1992-06-30,1992-10-31,43146.0,45107.51
T000037,1992-06-30,1992-11-30,48758.0,43759.223
T000037,1992-06-30,1992-12-31,55852.0,53844.195
T000037,1992-12-31,1993-01-31,58343.0,53023.426
T000037,1992-12-31,1993-02-28,52877.0,52595.883
T000037,1992-12-31,1993-03-31,52794.0,52063.29
T000037,1992-12-31,1993-04-30,44686.0,47564.887
T000037,1992-12-31,1993-05-31,48093.0,45298.016
T000037,1992-12-31,1993-06-30,47255.0,48944.566
T000037,1993-06-30,1993-07-31,51744.0,49569.656
T000037,1993-06-30,1993-08-31,57997.0,47408.59
T000037,1993-06-30,1993-09-30,44098.0,44110.906
T000037,1993-06-30,1993-10-31,46601.0,43980.363
T000037,1993-06-30,1993-11-30,50866.0,47991.92
T000037,1993-06-30,1993-12-31,63277.0,56124.508
T000037,1993-12-31,1994-01-31,55546.0,58061.18
T000037,1993-12-31,1994-02-28,60700.0,58077.37
T000037,1993-12-31,1994-03-31,59597.0,56587.11
T000037,1993-12-31,1994-04-30,46871.0,50949.516
T000037,1993-12-31,1994-05-31,50444.0,51912.93
T000037,1993-12-31,1994-06-30,48300.0,52281.844
T000037,1994-06-30,1994-07-31,56747.0,50085.53
T000037,1994-06-30,1994-08-31,61979.0,53304.17
T000037,1994-06-30,1994-09-30,49157.0,46169.965
T000037,1994-06-30,1994-10-31,50083.0,47160.18
T000037,1994-06-30,1994-11-30,50995.0,50510.117
T000037,1994-06-30,1994-12-31,68436.0,61471.887
T000037,1994-12-31,1995-01-31,60876.0,60042.22
T000037,1994-12-31,1995-02-28,53037.0,64402.2
T000037,1994-12-31,1995-03-31,61314.0,63899.53
T000037,1994-12-31,1995-04-30,51308.0,55581.312
T000037,1994-12-31,1995-05-31,55658.0,54545.867
T000037,1994-12-31,1995-06-30,50320.0,54952.688
T000037,1995-06-30,1995-07-31,63688.0,54476.22
T000037,1995-06-30,1995-08-31,72439.0,56401.707
T000037,1995-06-30,1995-09-30,50658.0,49969.57
T000037,1995-06-30,1995-10-31,51948.0,50120.43
T000037,1995-06-30,1995-11-30,57144.0,51777.56
T000037,1995-06-30,1995-12-31,68075.0,66225.44
T000037,1995-12-31,1996-01-31,64376.0,62098.625
T000037,1995-12-31,1996-02-29,67728.0,61512.41
T000037,1995-12-31,1996-03-31,70850.0,64158.21
T000037,1995-12-31,1996-04-30,55416.0,59106.11
T000037,1995-12-31,1996-05-31,48254.0,59494.656
T000037,1995-12-31,1996-06-30,51282.0,57054.164
T000037,1996-06-30,1996-07-31,64863.0,56929.953
T000037,1996-06-30,1996-08-31,74454.0,61720.5
T000037,1996-06-30,1996-09-30,58110.0,49657.65
T000037,1996-06-30,1996-10-31,48204.0,50327.227
T000037,1996-06-30,1996-11-30,48951.0,53218.68
T000037,1996-06-30,1996-12-31,74371.0,64838.34
T000037,1996-12-31,1997-01-31,59497.0,64923.58
T000037,1996-12-31,1997-02-28,65506.0,69865.945
T000037,1996-12-31,1997-03-31,74292.0,71693.984
T000037,1996-12-31,1997-04-30,54579.0,60904.152
T000037,1996-12-31,1997-05-31,48488.0,51816.035
T000037,1996-12-31,1997-06-30,44494.0,55886.668
T000037,1997-06-30,1997-07-31,69645.0,54182.586
T000037,1997-06-30,1997-08-31,71010.0,61983.516
T000037,1997-06-30,1997-09-30,61080.0,53121.117
T000037,1997-06-30,1997-10-31,51642.0,45446.957
T000037,1997-06-30,1997-11-30,55107.0,46461.22
T000037,1997-06-30,1997-12-31,68222.0,66789.34
T000037,1997-12-31,1998-01-31,60395.0,63079.836
T000037,1997-12-31,1998-02-28,61137.0,68353.03
T000037,1997-12-31,1998-03-31,59717.0,73206.07
T000037,1997-12-31,1998-04-30,56015.0,61228.53
T000037,1997-12-31,1998-05-31,50034.0,51309.89
T000037,1997-12-31,1998-06-30,44511.0,50638.188
T000037,1998-06-30,1998-07-31,53331.0,54992.67
T000037,1998-06-30,1998-08-31,58679.0,57792.164
T000037,1998-06-30,1998-09-30,33844.0,51949.246
T000037,1998-06-30,1998-10-31,43196.0,47236.105
T000037,1998-06-30,1998-11-30,49748.0,49298.996
T000037,1998-06-30,1998-12-31,55537.0,62372.227
T000037,1998-12-31,1999-01-31,50468.0,54677.438
T000037,1998-12-31,1999-02-28,52843.0,58550.86
T000037,1998-12-31,1999-03-31,62737.0,55273.938
T000037,1998-12-31,1999-04-30,46379.0,53475.367
T000037,1998-12-31,1999-05-31,45326.0,49080.543
T000037,1998-12-31,1999-06-30,39641.0,46529.316
T000037,1999-06-30,1999-07-31,53606.0,48156.64
T000037,1999-06-30,1999-08-31,61250.0,50430.176
T000037,1999-06-30,1999-09-30,47565.0,35178.855
T000037,1999-06-30,1999-10-31,46692.0,41201.582
T000037,1999-06-30,1999-11-30,49176.0,47258.402
T000037,1999-06-30,1999-12-31,49185.0,52661.78
T000037,1999-12-31,2000-01-31,41118.0,49843.266
T000037,1999-12-31,2000-02-29,59340.0,53310.117
T000037,1999-12-31,2000-03-31,63602.0,58328.457
T000037,1999-12-31,2000-04-30,47134.0,49987.676
T000037,1999-12-31,2000-05-31,43812.0,45753.133
T000037,1999-12-31,2000-06-30,41813.0,42271.18
T000037,2000-06-30,2000-07-31,51826.0,47218.36
T000037,2000-06-30,2000-08-31,58719.0,53458.74
T000037,2000-06-30,2000-09-30,39024.0,45693.61
T000037,2000-06-30,2000-10-31,43233.0,45240.0
T000037,2000-06-30,2000-11-30,58031.0,46660.754
T000037,2000-06-30,2000-12-31,58550.0,46147.164
T000037,2000-12-31,2001-01-31,46773.0,52285.992
T000037,2000-12-31,2001-02-28,52543.0,61539.273
T000037,2000-12-31,2001-03-31,59406.0,63455.46
T000037,2000-12-31,2001-04-30,48064.0,54447.914
T000037,2000-12-31,2001-05-31,40529.0,47717.27
T000037,2000-12-31,2001-06-30,40478.0,48369.91
T000037,2001-06-30,2001-07-31,38652.0,46256.766
T000037,2001-06-30,2001-08-31,45112.0,48799.617
T000037,2001-06-30,2001-09-30,27956.0,38320.977
T000037,2001-06-30,2001-10-31,22465.0,42021.64
T000037,2001-06-30,2001-11-30,28809.0,52178.008
T000037,2001-06-30,2001-12-31,31278.0,55661.47
T000037,2001-12-31,2002-01-31,28090.0,32600.535
T000037,2001-12-31,2002-02-28,29874.0,41240.016
T000037,2001-12-31,2002-03-31,41830.0,47561.008
T000037,2001-12-31,2002-04-30,42879.0,39415.227
T000037,2001-12-31,2002-05-31,37194.0,31880.168
T000037,2001-12-31,2002-06-30,36294.0,36792.055
T000037,2002-06-30,2002-07-31,43364.0,38706.6
